name;socr;code;index;gninmb;uno;ocatd;status
Новоюрово;д;3701600008300;155714;3711;;24225804009;0
Носакино;д;3701600008400;155722;3711;;24225812015;0
Объедово;д;3701600008500;155714;3711;;24225804010;0
Панино;д;3701600008600;155722;3711;;24225812016;0
Панфилово;д;3701600008700;155701;3711;;24225554005;0
Панфилово;с;3701600008800;155701;3711;;24225831021;0
Панфилово;п;3701600008801;155701;3711;;24225558000;0
Пельхово;д;3701600008900;155723;3711;;24225812017;0
Петухово;д;3701600009000;155717;3711;;24225831022;0
Покровское;д;3701600009100;155726;3711;;24225808020;0
Полома;д;3701600009200;155710;3711;;24225831023;0
Польки;с;3701600009300;155716;3711;;24225804024;0
Постылово;д;3701600009500;155714;3711;;24225804025;0
Пронево;д;3701600009600;155726;3711;;24225808021;0
Пучково;д;3701600009700;155720;3711;;24225808032;0
Пятунино;д;3701600009800;155720;3711;;24225808033;0
Речная;д;3701600009900;155722;3711;;24225812018;0
Рыжево;д;3701600010000;155700;3711;;24225554000;0
Савино;д;3701600010200;;3711;;24225831024;0
Сельцо;д;3701600010300;155714;3711;;24225804011;0
Сенино;д;3701600010400;155720;3711;;24225808022;0
Сергеево;д;3701600010500;155723;3711;;24225812019;0
Слабнево;д;3701600010600;155700;3711;;24225554007;0
Спиряково;д;3701600010800;155720;3711;;24225808023;0
Срубово;д;3701600010900;155714;3711;;24225804012;0
Столбищи;д;3701600011000;155701;3711;;24225831025;0
Ступино;д;3701600011100;155710;3711;;24225808024;0
Сувориха;д;3701600011200;155716;3711;;24225804026;0
Тепляки;д;3701600011300;155714;3711;;24225804027;0
Фалюшино;д;3701600011400;155720;3711;;24225808034;0
Федорово;д;3701600011500;155720;3711;;24225808025;0
Фердечаково;д;3701600011600;155714;3711;;24225804014;0
Фефелово;д;3701600011700;155710;3711;;24225831026;0
Филяндино;с;3701600011900;155710;3711;;24225804013;0
Ходилки;д;3701600012000;155720;3711;;24225808035;0
Черные Пруды;д;3701600012100;155714;3711;;24225804018;0
Черные Пруды;п;3701600012101;155714;3711;;24225804018;0
Чертовики;д;3701600012300;155710;3711;;24225804015;0
Шапкино;с;3701600012400;155723;3711;;24225812020;0
Шестуниха;д;3701600012500;;3711;;24225831027;0
Шешуковка;д;3701600012600;155710;3711;;24225831028;0
Шистино;д;3701600012700;155720;3711;;24225808036;0
Щапино;д;3701600012800;155714;3711;;24225804016;0
Щаповка;д;3701600012900;155714;3711;;24225804017;0
Щербово;с;3701600013000;155701;3711;;24225831029;0
Юшково;д;3701600013100;155716;3711;;24225804028;0
Яблоново;д;3701600013200;155700;3711;;24225808026;0
Яковлево;с;3701600013300;155714;3711;;24225804019;0
Яманово;д;3701600013400;155700;3711;;24225554000;0
Ямново;д;3701600013500;155710;3711;;24225831030;0
Высоково;д;3701600013600;155714;3711;;24225831006;0
Высоково Малое;д;3701600013603;155714;3711;;24225831006;0
Тейковский;р-н;3701700000000;;3704;;24229000000;0
Алферовка;д;3701700000200;155056;3704;;24229816002;0
Алферьево;с;3701700000300;155053;3704;;24229808002;0
Башки;д;3701700000400;155030;3704;;24229812002;0
Березовик;д;3701700000500;155058;3704;;24229840001;0
Берлово;д;3701700000600;155044;3704;;24229808003;0
Бирюково;д;3701700000700;155058;3704;;24229832002;0
Богатырево;с;3701700000800;;3704;;24229830002;0
Большие Вязовицы;д;3701700000900;155056;3704;;24229816003;0
Вязовицы Большие;д;3701700000902;155056;3704;;24229816003;0
Большое Клочково;д;3701700001000;;3704;;24229808001;0
Клочково Большое;д;3701700001003;155044;3704;;24229808001;0
Большое Ступкино;д;3701700001100;155044;3704;;24229808025;0
Ступкино Большое;д;3701700001103;155044;3704;;24229808025;0
Булгаково;д;3701700001200;155030;3704;;24229828001;0
Бураково;д;3701700001300;155058;3704;;24229840002;0
Бушариха;д;3701700001400;155030;3704;;24229828002;0
Быково;д;3701700001500;155035;3704;;24229820002;0
Вантино;д;3701700001600;155053;3704;;24229808004;0
Варварино;д;3701700001700;155030;3704;;24229812003;0
Волосачево;д;3701700001800;155030;3704;;24229832003;0
Высоково;д;3701700001900;155058;3704;;24229840003;0
Гари;д;3701700002000;155030;3704;;24229828003;0
Голебтово;д;3701700002100;155058;3704;;24229832004;0
Голянищево;д;3701700002200;155044;3704;;24229808005;0
Горки;д;3701700002300;;3704;;24229808006;0
Григорьево;с;3701700002400;;3704;;24229840004;0
Гридино;д;3701700002500;155035;3704;;24229820003;0
Грозилово;д;3701700002600;;3704;;24229808007;0
Дашково;д;3701700002700;;3704;;24229820004;0
Домотканово;д;3701700002800;;3704;;24229840005;0
Доронино;д;3701700002900;155053;3704;;24229808033;0
Думино;д;3701700003000;155030;3704;;24229812004;0
Елховка;с;3701700003100;155033;3704;;24229836002;0
Ергуницы;д;3701700003200;155030;3704;;24229832005;0
Ермолиха;д;3701700003300;155034;3704;;24229820005;0
Захарово;д;3701700003400;155030;3704;;24229812005;0
Зернилово;с;3701700003500;155030;3704;;24229828004;0
Зиново;с;3701700003600;155044;3704;;24229808008;0
Знамово;д;3701700003700;155053;3704;;24229808009;0
Золотниковская Пустынь;с;3701700003800;155034;3704;;24229820006;0
Деревня Иван;д;3701700003900;155030;3704;;24229828005;0
Иван;д;3701700003902;155030;3704;;24229828005;0
Иваньково;д;3701700004000;155053;3704;;24229808010;0
Иудкино;д;3701700004100;155040;3704;;24229840006;0
Ильинское;д;3701700004200;155033;3704;;24229836003;0
Калинкино;д;3701700004300;;3704;;24229808011;0
Кибергино;с;3701700004400;155030;3704;;24229828006;0
Киркеево;д;3701700004500;155030;3704;;24229812007;0
Клинцево;д;3701700004600;155044;3704;;24229808012;0
Кондраково;д;3701700004700;155056;3704;;24229816004;0
Коптево;д;3701700004800;155035;3704;;24229820007;0
Крапивник;д;3701700004900;;3704;;24229840007;0
Крапивново;с;3701700005000;155056;3704;;24229816001;0
Красницы;д;3701700005100;155056;3704;;24229816005;0
Красново;д;3701700005200;;3704;;24229840008;0
Новокутишево;д;3701700005300;155058;3704;;24229832001;0
Лемешки;д;3701700005400;155044;3704;;24229808013;0
Логиново;д;3701700005500;155053;3704;;24229808014;0
Лукьяново;д;3701700005600;155056;3704;;24229816006;0
Малый Таковец;д;3701700005700;155058;3704;;24229840015;0
Таковец Малый;д;3701700005701;155041;3704;;24229831015;0
Максимцево;д;3701700005800;;3704;;24229840009;0
Клочково Малое;д;3701700005900;155057;3704;;24229830004;0
Марьино;д;3701700006000;155056;3704;;24229816007;0
Медведево;д;3701700006100;;3704;;24229812008;0
Междуреченск;с;3701700006200;155058;3704;;24229830005;0
Мелюшево;д;3701700006300;155043;3704;;24229840010;0
Минеиха;д;3701700006400;155030;3704;;24229828008;0
Морозово;с;3701700006500;155035;3704;;24229820001;0
Москвино;д;3701700006600;155030;3704;;24229812001;0
Мосяково;д;3701700006700;155056;3704;;24229816008;0
Мясниково;д;3701700006800;155053;3704;;24229808015;0
Нельша;с;3701700006900;155030;3704;;24229832006;0
Нерль;п;3701700007000;;3704;;24229554000;0
Никитино;д;3701700007100;155034;3704;;24229836004;0
Никитцыно;д;3701700007200;155033;3704;;24229836005;0
Никитцино;д;3701700007202;155033;3704;;24229836005;0
Никулино;д;3701700007300;155044;3704;;24229808016;0
Никульское;д;3701700007400;155030;3704;;24229828009;0
Новое Горяново;с;3701700007500;155057;3704;;24229830001;0
Горяново Новое;с;3701700007501;155057;3704;;24229830001;0
Новое Леушино;с;3701700007600;155051;3704;;24229000001;0
Леушино Новое;с;3701700007607;155051;3704;;24229000001;0
Обезово;д;3701700007700;155034;3704;;24229820008;0
Оболсуново;с;3701700007800;;3704;;24229808017;0
Окулово;д;3701700007999;155030;3704;;24229000000;0
Пантелеево;д;3701700008000;155056;3704;;24229812009;0
Пелгусово;ст;3701700008100;155044;3704;;24229808032;0
Пеньково;д;3701700008200;155033;3704;;24229836006;0
Пержево;д;3701700008300;155034;3704;;24229836007;0
Першино;с;3701700008400;;3704;;24229808020;0
Плосково;д;3701700008500;155056;3704;;24229812010;0
Подвязново;д;3701700008600;155040;3704;;24229840011;0
Поддыбье;с;3701700008700;155034;3704;;24229836008;0
Подлесиха;д;3701700008800;;3704;;24229820009;0
Попино;д;3701700008900;155056;3704;;24229816010;0
Пырьевка;д;3701700009000;155030;3704;;24229828010;0
Реброво;д;3701700009100;155034;3704;;24229820010;0
Репново;д;3701700009200;;3704;;24229840012;0
Рожство;д;3701700009300;155053;3704;;24229808021;0
Романцево;д;3701700009400;155044;3704;;24229808022;0
Санники;д;3701700009500;155033;3704;;24229836009;0
Станция Сахтыш;д;3701700009600;155040;3704;;24229840000;0
Сахтыш;ст;3701700009603;155051;3704;;24229840000;0
Сахтыш;с;3701700009700;155058;3704;;24229832001;0
Сидорино;д;3701700009800;;3704;;24229840013;0
Синяя Осока;д;3701700009900;;3704;;24229820011;0
Ситниково;д;3701700010000;;3704;;24229808024;0
Скворцово;д;3701700010100;155030;3704;;24229828011;0
Собольцево;д;3701700010200;155040;3704;;24229840014;0
Собольцово;д;3701700010202;155041;3704;;24229840014;0
Сокатово;д;3701700010300;155033;3704;;24229836001;0
Сосново;д;3701700010400;155034;3704;;24229820012;0
Стебачево;с;3701700010500;;3704;;24229828012;0
Суббочево;д;3701700010600;155044;3704;;24229808026;0
Суново;д;3701700010700;155030;3704;;24229828013;0
Сухово;д;3701700010800;155056;3704;;24229816011;0
Терентьево;д;3701700010900;155043;3704;;24229840016;0
Тестово;д;3701700011000;155030;3704;;24229812011;0
Третьяково;д;3701700011100;155058;3704;;24229832001;0
Чайка;д;3701700011200;155040;3704;;24229840018;0
Удуново;д;3701700011300;155034;3704;;24229820013;0
Уреево;д;3701700011400;155030;3704;;24229828014;0
Ушаково;д;3701700011500;155053;3704;;24229808027;0
Федино;д;3701700011600;155044;3704;;24229808028;0
Харино;д;3701700011700;155030;3704;;24229828015;0
Харитоново;д;3701700011800;155033;3704;;24229836010;0
Хмельники;д;3701700011900;;3704;;24229836011;0
Хомутово;д;3701700012000;155058;3704;;24229840017;0
Чаганово;д;3701700012100;155044;3704;;24229808029;0
Чирикалово;д;3701700012200;155053;3704;;24229808030;0
Шабуриха;с;3701700012399;155035;3704;;24229000000;0
Шиборская;д;3701700012400;155035;3704;;24229820014;0
Ширяево;д;3701700012500;155044;3704;;24229808031;0
Шумилово;д;3701700012600;155045;3704;;24229840019;0
Шумилово;д;3701700012700;155033;3704;;24229836012;0
Шумилово;с;3701700012703;155033;3704;;24229836012;0
Яковино;д;3701700012800;155035;3704;;24229820015;0
Яковино;с;3701700012801;155035;3704;;24229820015;0
Якшино;с;3701700012900;;3704;;24229820016;0
Яришнево;д;3701700013000;155030;3704;;24229812012;0
Ясново;д;3701700013100;155030;3704;;24229812013;0
Светлый;с;3701700013200;;3704;;24229840020;0
Пелгусово;д;3701700013300;155044;3704;;24229808019;0
Карино;д;3701700013400;155030;3704;;24229812006;0
Воронково;д;3701700013500;155040;3704;;24229840021;0
Крапивново;д;3701700013600;155030;3704;;24229828007;0
Хмельники;д;3701700013700;155056;3704;;24229816012;0
Хмельники;д;3701700013800;;3704;;24229832009;0
Оболсуново;ст;3701700013900;155044;3704;;24229808018;0
Ново-Василево;д;3701700014000;155057;3704;;24229830006;0
Нововасилево;д;3701700014001;155057;3704;;24229830006;0
Старое Леушино;д;3701700014100;155051;3704;;24229000000;0
Леушино Старое;д;3701700014104;155051;3704;;24229000000;0
Четвертый уч. Тейковского торфопредпр-я;д;3701700014200;;3704;;24229840000;0
4 участок Тейковского торфопредприятия;д;3701700014203;;3704;;24229840000;0
Пятый уч-к Тейковского торфопредприятия;д;3701700014300;;3704;;24229840000;0
5 участок Тейковского торфопредприятия;д;3701700014303;;3704;;24229840000;0
Матренкино;д;3701700014400;;3704;;24229840000;0
Станция Сидорино;д;3701700014600;155040;3704;;24229840000;0
Сидорино;ст;3701700014602;155040;3704;;24229840000;0
Тейково;г;3701700100000;;3704;;24407000000;1
Грозилово;п;3701700100251;155044;3704;;24407000000;0
Красново;м;3701700100399;155043;3704;;24407000000;0
Лифаново;м;3701700100451;155048;3704;;24407000000;0
Пчелина;п;3701700100551;155043;3704;;24407000000;0
Сторожка лесн-ва;д;3701700100799;155040;3704;;24407000000;0
Фрунзе;п;3701700100851;155048;3704;;24407000000;0
Рунцевка;м;3701700100951;155040;3704;;24407000000;0
Фурмановский;р-н;3701800000000;;3705;;24231000000;0
Акульцево;д;3701800000200;155526;3705;;24231856002;0
Алексино;д;3701800000300;155520;3705;;24231856003;0
Бабино;д;3701800000400;155509;3705;;24231832002;0
Бакшеево;д;3701800000500;155523;3705;;24231832003;0
Баскаково;д;3701800000600;155526;3705;;24231856004;0
Белино;д;3701800000700;;3705;;24231832005;0
Белькашево;д;3701800000800;155502;3705;;24231836003;0
Березники;с;3701800000900;155505;3705;;24231852002;0
Большое Никольское;с;3701800001051;155526;3705;;24231856020;0
Ботеево;д;3701800001100;155509;3705;;24231832004;0
Быково;д;3701800001200;155509;3705;;24231832006;0
Василево;д;3701800001300;155531;3705;;24231836020;0
Вахрово;д;3701800001400;155505;3705;;24231852004;0
Введенское;с;3701800001500;155509;3705;;24231832008;0
Верино;д;3701800001600;155521;3705;;24231856005;0
Вондога;д;3701800001700;;3705;;24231836021;0
Вондога;п;3701800001701;155530;3705;;24231844003;0
Ворончиха;д;3701800001800;155523;3705;;24231832007;0
Высоково;д;3701800001900;155502;3705;;24231836004;0
Вязовское;с;3701800002000;155520;3705;;24231856006;0
Головино;д;3701800002100;155520;3705;;24231856007;0
Голчаново;д;3701800002200;155520;3705;;24231856008;0
Деревеньки;д;3701800002300;155526;3705;;24231856009;0
Домовицы;с;3701800002400;155502;3705;;24231836006;0
Дуляпино;с;3701800002500;;3705;;24231812001;0
Дуляпино;пгт;3701800002501;155506;3705;;24231553000;0
Душилово;д;3701800002600;155532;3705;;24231856010;0
Ермолино;с;3701800002700;155531;3705;;24231836023;0
Жуково;д;3701800002800;155506;3705;;24231812002;0
Захарьино;д;3701800002900;155531;3705;;24231836025;0
свх Земляничный;п;3701800003051;155520;3705;;24231856011;0
Иванково;д;3701800003100;155521;3705;;24231836001;0
Иванково;п;3701800003101;155571;3705;;24231836001;0
Иванцево;с;3701800003200;155505;3705;;24231812004;0
Игнатовское;с;3701800003300;155531;3705;;24231836024;0
Игрищи;д;3701800003400;155506;3705;;24231812003;0
Ильинское;д;3701800003500;155509;3705;;24231812005;0
Исаевское;д;3701800003600;;3705;;24231856012;0
Исаевское;с;3701800003601;155501;3705;;24231856012;0
Каликино;д;3701800003700;155505;3705;;24231812007;0
Калинино;д;3701800003800;155502;3705;;24231836008;0
Каргашино;д;3701800003900;155521;3705;;24231856017;0
Каризино;д;3701800004000;155502;3705;;24231836007;0
Клевнево;д;3701800004100;155520;3705;;24231856015;0
Климово;д;3701800004200;155520;3705;;24231856014;0
Косогоры;д;3701800004300;;3705;;24231856013;0
Котово;д;3701800004400;155502;3705;;24231836009;0
Лемятиха;д;3701800004500;155502;3705;;24231836010;0
Лопатино;д;3701800004600;155523;3705;;24231832010;0
Максимовка;д;3701800004700;155502;3705;;24231836011;0
Маланино;д;3701800004800;155508;3705;;24231852005;0
Малаховская ст;д;3701800004900;155508;3705;;24231852006;0
Малаховская;ст;3701800004901;155508;3705;;24231852006;0
Малуево;д;3701800005000;155532;3705;;24231812008;0
Марьинское;с;3701800005100;155508;3705;;24231852007;0
Медведково;д;3701800005200;155509;3705;;24231832011;0
Михайловское;с;3701800005300;;3705;;24231832012;0
Михальково;с;3701800005400;155526;3705;;24231856018;0
Морозово;д;3701800005500;155520;3705;;24231856019;0
Мостечное;д;3701800005600;155505;3705;;24231852008;0
Никульское;д;3701800005700;155531;3705;;24231836026;0
Новое Первое;д;3701800005800;155508;3705;;24231852010;0
Новинки;д;3701800005900;155505;3705;;24231852009;0
Новино;д;3701800006000;155524;3705;;24231832013;0
Олюково;д;3701800006100;155502;3705;;24231836012;0
Панино;д;3701800006200;;3705;;24231832001;0
Панино;с;3701800006201;155509;3705;;24231832001;0
Паньково;д;3701800006300;155520;3705;;24231856021;0
Петрушиха;д;3701800006400;155524;3705;;24231856022;0
Погост;с;3701800006500;155502;3705;;24231836013;0
Попадинки;д;3701800006600;155531;3705;;24231836028;0
Попадино;д;3701800006700;155531;3705;;24231836014;0
Приволье;д;3701800006800;155531;3705;;24231836029;0
Приволье;п;3701800006801;155530;3705;;24231844012;0
Пяльцево;д;3701800006900;155526;3705;;24231856023;0
Реньково;д;3701800007000;155531;3705;;24231836030;0
Реутово;д;3701800007100;155524;3705;;24231856024;0
Рожство;д;3701800007200;;3705;;24231812010;0
Собанцеево;д;3701800007300;155505;3705;;24231812011;0
Скоково;д;3701800007400;155508;3705;;24231852011;0
Слабунино;д;3701800007500;155508;3705;;24231852012;0
Снетиново;д;3701800007600;155531;3705;;24231836031;0
Снетиново;с;3701800007601;155531;3705;;24231844001;0
Сафроново;д;3701800007700;155502;3705;;24231836015;0
Сочелы;д;3701800007899;155508;3705;;24231000000;0
Старостино;д;3701800007900;155521;3705;;24231836017;0
Ступино;д;3701800008000;155505;3705;;24231812012;0
Твердислово;д;3701800008100;155520;3705;;24231856026;0
Филиковка;д;3701800008200;155508;3705;;24231852013;0
Фоминское;д;3701800008300;155502;3705;;24231836018;0
Фряньково;с;3701800008400;155524;3705;;24231832015;0
Хромцово;с;3701800008500;155532;3705;;24231852001;0
Хромцово;п;3701800008501;155532;3705;;24231000002;0
Цветаево;д;3701800008600;155520;3705;;24231856027;0
Шарапово;д;3701800008700;155506;3705;;24231812014;0
Шевлягино;д;3701800008800;155505;3705;;24231812015;0
Широково;с;3701800008900;155520;3705;;24231856001;0
Широково;д;3701800008902;155520;3705;;24231856001;0
Шульгино;д;3701800009000;155523;3705;;24231832016;0
Шухомош;с;3701800009100;155502;3705;;24231836019;0
Юрьевское;с;3701800009200;155506;3705;;24231812016;0
Языково;д;3701800009300;;3705;;24231832017;0
Яковлевское;д;3701800009400;155506;3705;;24231812017;0
Первое Мая;д;3701800009500;155521;3705;;24231856016;0
Вакорино;д;3701800009600;155508;3705;;24231852003;0
Аброниха;д;3701800009700;155502;3705;;24231836002;0
Выгузово;д;3701800009800;155531;3705;;24231836022;0
Хлябово;д;3701800009900;155531;3705;;24231836032;0
Койгоры;д;3701800010000;155506;3705;;24231812006;0
Балахна;д;3701800010100;155505;3705;;24231812018;0
Спас-Нозыга;с;3701800010200;155531;3705;;24231836016;0
Панино;д;3701800010300;155531;3705;;24231836027;0
Цветаево;д;3701800010451;155571;3705;;24231856027;0
Земляничный;д;3701800010500;155520;3705;;24231856011;0
Никольское;с;3701800010600;155526;3705;;24231856020;0
Стуфорово;нп;3701800010799;155532;3705;;24231000000;0
349 км;ж/д_оп;3701800010899;155531;3705;;24231000000;0
Фоминское;с;3701800010900;155502;3705;;24231812013;0
Ильинское;с;3701800011000;155509;3705;;24231832009;0
Головино;д;3701800011100;155520;3705;;24231836005;0
Фурманов;г;3701800100000;;3705;;24231000000;1
Шуйский;р-н;3701900000000;;;;24233000000;0
Арефино;д;3701900000200;155903;3706;;24233808012;0
Афанасьевское;с;3701900000300;155928;3706;;24233808001;0
Богородское;с;3701900000451;155926;3706;;24233812000;0
Васильевское;с;3701900000500;155926;3706;;24233812001;0
Введенье;с;3701900000600;155921;3706;;24233872001;0
Вихрево;д;3701900000800;155924;3706;;24233812026;0
Высоково;д;3701900000900;155925;3706;;24233856005;0
Гнездилово;д;3701900001000;155932;3706;;24233860015;0
Горицы;с;3701900001100;155922;3706;;24233872014;0
Дворишки;д;3701900001299;155925;3706;;24233856006;0
Дорожаево;с;3701900001300;155934;3706;;24233554006;0
Дубки;д;3701900001499;155928;3706;;24233808000;0
Дунилово;с;3701900001500;155922;3706;;24233872013;0
Жизнево;д;3701900001600;155924;3706;;24233812027;0
Запрудново;д;3701900001700;155933;3706;;24233554007;0
Затхлино;д;3701900001800;155933;3706;;24233554008;0
Зеленый Бор;с;3701900001900;155937;3706;;24233854008;0
Зеленый Бор;п;3701900001901;155937;3706;;24233844003;0
Зименки;д;3701900002099;155933;3706;;24233820012;0
Змеево;д;3701900002100;155908;3706;;24233854009;0
Иванцево;д;3701900002200;155924;3706;;24233812000;0
Ивонино;д;3701900002300;155925;3706;;24233856007;0
Исаково;д;3701900002400;155934;3706;;24233554010;0
Качалово;д;3701900002500;155925;3706;;24233856008;0
Китово;с;3701900002600;;3706;;24233840001;0
Клочково;д;3701900002700;155937;3706;;24233854013;0
Колобово;п;3701900002800;;3706;;24233554000;0
Колобово;пгт;3701900002801;155933;3706;;24233554000;0
Кондратцево;д;3701900002900;155929;3706;;24233554011;0
Коровино;д;3701900003000;155923;3706;;24233856009;0
Кочнево;д;3701900003100;155903;3706;;24233808013;0
Кузнецово;с;3701900003200;;3706;;24233812030;0
Ладыгино;д;3701900003300;155933;3706;;24233554013;0
Меньщиково;д;3701900003400;155926;3706;;24233812011;0
Меньшиково;с;3701900003401;155926;3706;;24233812011;0
Милюковка;д;3701900003500;;3706;;24233854020;0
Михалево;д;3701900003600;155932;3706;;24233860014;0
Михалково;д;3701900003700;155924;3706;;24233812029;0
Никитинское;д;3701900003900;155926;3706;;24233812014;0
Овинново;д;3701900004000;155926;3706;;24233812015;0
Овиново;д;3701900004001;155926;3706;;24233812015;0
Озерково;д;3701900004100;155925;3706;;24233856013;0
Перевесново;д;3701900004200;155937;3706;;24233854024;0
Перемилово;д;3701900004300;155923;3706;;24233856001;0
Петрилово;д;3701900004400;;3706;;24233840007;0
Пустошь;с;3701900004500;155928;3706;;24233808008;0
Севастьяново;д;3701900004600;155938;3706;;24233808015;0
Семейкино;д;3701900004700;;3706;;24233860001;0
Сенниково;д;3701900004800;155923;3706;;24233856019;0
Сергеево;с;3701900004900;;3706;;24233854028;0
Студенцы;с;3701900005000;;3706;;24233554020;0
Тепляково;д;3701900005100;155928;3706;;24233808009;0
Харитоново;д;3701900005200;155938;3706;;24233854029;0
Центральный;с;3701900005300;155929;3706;;24233554024;0
Чернцы;с;3701900005400;;3706;;24233872012;0
Чижово;д;3701900005500;155924;3706;;24233812032;0
Якиманна;д;3701900005600;155932;3706;;24233860018;0
Слободка;д;3701900005700;155904;3706;;24233840013;0
Абрамово;д;3701900005800;155932;3706;;24233860016;0
Авдеево;д;3701900005900;155924;3706;;24233812000;0
Аистово;д;3701900006000;155924;3706;;24233812025;0
Алешево;д;3701900006100;155908;3706;;24233854002;0
Алешово;д;3701900006101;155908;3706;;;0
Анфимово;д;3701900006200;155906;3706;;24233860003;0
Аристово;д;3701900006300;155934;3706;;24233554002;0
Артемово;д;3701900006400;155929;3706;;24233554003;0
Баламутово;д;3701900006500;155908;3706;;24233854003;0
Банево;д;3701900006600;155938;3706;;24233854004;0
Бильдюхино;д;3701900006700;;3706;;24233854005;0
Блудницыно;д;3701900006800;155926;3706;;24233812002;0
Борячиха;д;3701900007000;155925;3706;;24233856003;0
Брылиха;д;3701900007100;155904;3706;;24233840009;0
Василево;д;3701900007200;155929;3706;;24233554004;0
Векино;д;3701900007400;155929;3706;;24233554005;0
Власьево;д;3701900007500;;3706;;24233872002;0
Власьево;д;3701900007600;155926;3706;;24233812003;0
Воронеж;д;3701900007800;155925;3706;;24233856004;0
Высоково;д;3701900007900;155927;3706;;24233840003;0
Высоково;д;3701900008000;155938;3706;;24233854006;0
Гари;д;3701900008100;155928;3706;;24233808002;0
Горяново;д;3701900008200;155904;3706;;24233840010;0
Гришуково;д;3701900008300;155926;3706;;24233812004;0
Гумнищи;д;3701900008400;155932;3706;;24233860017;0
Декрино;д;3701900008500;155902;3706;;24233872003;0
Егорий;с;3701900008600;155937;3706;;24233854007;0
Елизарово;д;3701900008700;155927;3706;;24233840005;0
Захарово;д;3701900008800;155902;3706;;24233872004;0
Иваково;д;3701900008951;155934;3706;;24233554010;0
Ивашково;д;3701900009100;155938;3706;;24233854010;0
Ильинское;с;3701900009200;155904;3706;;24233860007;0
Камешково;д;3701900009300;155908;3706;;24233854011;0
Клешевка;д;3701900009499;155935;3706;;24233832006;0
Кличево;д;3701900009500;155926;3706;;24233812005;0
Княжево;д;3701900009600;155908;3706;;24233854014;0
Колобово;д;3701900009700;155928;3706;;24233808003;0
Косячево;д;3701900009800;155908;3706;;24233854015;0
Кощеево;д;3701900009900;155922;3706;;24233872015;0
Крапивново;д;3701900010000;155937;3706;;24233854016;0
Красноармейское;с;3701900010100;;3706;;24233854017;0
Крохино Новое;д;3701900010200;155926;3706;;24233812006;0
Крохино;д;3701900010201;155926;3706;;24233812006;0
Курьяниново;д;3701900010300;155933;3706;;24233554012;0
Кудряково;д;3701900010400;155928;3706;;24233808004;0
Лазарево;д;3701900010500;155926;3706;;24233812007;0
Леньково;д;3701900010600;155928;3706;;24233808005;0
Летнево;д;3701900010700;155926;3706;;24233812008;0
Литвинцево;д;3701900010800;155924;3706;;24233812031;0
Ломки;д;3701900010900;155937;3706;;24233854018;0
Ломы;д;3701900011000;155926;3706;;24233812010;0
Мазалово;д;3701900011100;155934;3706;;24233554015;0
Маклаково;д;3701900011200;155934;3706;;24233554016;0
Максимиха;д;3701900011300;155938;3706;;24233854019;0
Максимцево;д;3701900011400;155903;3706;;24233808014;0
Марково;д;3701900011500;155906;3706;;24233860008;0
Матня;х;3701900011699;155928;3706;;24233808000;0
Мизгино;д;3701900011700;155921;3706;;24233872006;0
Михалево;д;3701900011800;155926;3706;;24233812012;0
Мотово;д;3701900011900;155926;3706;;24233812013;0
Мягково;д;3701900012000;155933;3706;;24233554017;0
Никульниково;д;3701900012100;155925;3706;;24233856010;0
Новая;д;3701900012200;155935;3706;;24233854021;0
Новки;д;3701900012399;155938;3706;;24233864003;0
Обухово;д;3701900012499;155925;3706;;24233856000;0
Овсянниково;д;3701900012500;155922;3706;;24233872017;0
Одинцово;д;3701900012600;155923;3706;;24233856011;0
Орлиха;д;3701900012799;155925;3706;;24233856012;0
Орлово;д;3701900012800;155900;3706;;24233854022;0
Остапово;д;3701900012900;;3706;;24233854001;0
Павлюково;д;3701900013000;155928;3706;;24233808007;0
Палкино;д;3701900013100;155904;3706;;24233840011;0
Пантелеево;д;3701900013200;155925;3706;;24233856014;0
Панютино;д;3701900013300;155922;3706;;24233872018;0
Паршигино;д;3701900013400;155938;3706;;24233854023;0
Плехово;д;3701900013500;155938;3706;;24233854025;0
Польки;д;3701900013600;155937;3706;;24233854026;0
Поповское;д;3701900013700;155902;3706;;24233872008;0
Поречье;д;3701900013800;155926;3706;;24233812016;0
Прилив;д;3701900013900;155923;3706;;24233856016;0
Пырьевка;д;3701900014000;155925;3706;;24233856017;0
Репино;д;3701900014100;155926;3706;;24233812018;0
Русилово;д;3701900014200;155904;3706;;24233840012;0
Себерна;д;3701900014300;155929;3706;;24233554018;0
Семеново;д;3701900014400;155938;3706;;24233854027;0
Семиново;д;3701900014500;155902;3706;;24233872009;0
Семухино;д;3701900014600;155921;3706;;24233872010;0
Сенино;д;3701900014700;155934;3706;;24233554019;0
Середнево Большое;д;3701900014800;155926;3706;;24233812019;0
Середнево;д;3701900014801;155926;3706;;24233812019;0
Скоморохово;д;3701900014900;155926;3706;;24233812020;0
Станки;д;3701900015000;155926;3706;;24233812021;0
Стяжково;д;3701900015100;155923;3706;;24233856020;0
Торопиха;д;3701900015200;155925;3706;;24233856021;0
Трутнево;д;3701900015300;;3706;;24233840014;0
Трясцыно;д;3701900015400;155902;3706;;24233872011;0
Уткино;д;3701900015500;155926;3706;;24233812022;0
Фатеево;д;3701900015600;155934;3706;;24233554021;0
Фатьяново;д;3701900015700;155927;3706;;24233840008;0
Федорково;д;3701900015800;155922;3706;;24233872019;0
Федотово;д;3701900015900;155929;3706;;24233554022;0
