name;socr;code;index;gninmb;uno;ocatd
Зверева;ул;37000001000031600;;3702;;24401000000
Зеленая;ул;37000001000031700;153000;3702;;24401000000
1-я Зеленстроевская;ул;37000001000031800;;3702;;24401000000
Зеленостроевская 1-я;ул;37000001000031801;153031;3702;;24401000000
Зеленстроевская 1-я;ул;37000001000031803;153031;3702;;24401000000
2-я Зеленстроевская;ул;37000001000031900;;3702;;24401000000
Зеленостроевская 2-я;ул;37000001000031901;153031;3702;;24401000000
Зеленстроевская 2-я;ул;37000001000031903;153031;3702;;24401000000
3-я Зеленстроевская;ул;37000001000032000;;3702;;24401000000
Зеленостроевская 3-я;ул;37000001000032001;153031;3702;;24401000000
Зеленстроевская 3-я;ул;37000001000032003;153031;3702;;24401000000
4-я Зеленстроевская;ул;37000001000032100;;3702;;24401000000
Зеленостроевская 4-я;ул;37000001000032101;153031;3702;;24401000000
Зеленстроевская 4-я;ул;37000001000032103;153031;3702;;24401000000
1-я Земледельческая;ул;37000001000032200;153035;3702;;24401000000
Земледельческая 1-я;ул;37000001000032202;153035;3702;;24401000000
10-я Земледельческая;ул;37000001000032300;153009;3702;;24401000000
Земледельческая 10-я;ул;37000001000032302;153009;3702;;24401000000
2-я Земледельческая;ул;37000001000032400;153035;3702;;24401000000
Земледельческая 2-я;ул;37000001000032402;153035;3702;;24401000000
3-я Земледельческая;ул;37000001000032500;;3702;;24401000000
Земледельческая 3-я;ул;37000001000032502;;3702;;24401000000
4-я Земледельческая;ул;37000001000032600;153035;3702;;24401000000
Земледельческая 4-я;ул;37000001000032602;153035;3702;;24401000000
5-я Земледельческая;ул;37000001000032700;153035;3702;;24401000000
Земледельческая 5-я;ул;37000001000032702;153035;3702;;24401000000
7-я Земледельческая;ул;37000001000032800;153009;3702;;24401000000
Земледельческая 7-я;ул;37000001000032802;153009;3702;;24401000000
Городской;сквер;37000001000032900;153000;3702;;24401000000
Успенский;сквер;37000001000033000;153002;3702;;24401000000
Земляная;ул;37000001000033100;153002;3702;;24401000000
Красных Зорь;ул;37000001000033200;;3702;;24401000000
Зубчатая;ул;37000001000033300;153025;3702;;24401000000
Ивановская;ул;37000001000033400;;3702;;24401000000
Изобретателей;ул;37000001000033500;153023;3702;;24401000000
Инженерная;ул;37000001000033600;153006;3702;;24401000000
Инженерный;пер;37000001000033700;153006;3702;;24401000000
Институтский;проезд;37000001000033800;;3702;;24401000000
СНТ Меланжист N20;тер. СНТ;37000001000033900;153027;3702;;24401000000
СНТ Майский;тер. СНТ;37000001000034000;153015;3702;;24401000000
СНТ Труд и отдых;тер. СНТ;37000001000034100;153045;3702;;24401000000
СНТ Строитель;тер. СНТ;37000001000034200;153027;3702;;24401000000
Кавалерийская;ул;37000001000034300;153013;3702;;24401000000
Киповец;тер. СНТ;37000001000034400;153033;3702;;24401000000
СНТ Киповец;тер. СНТ;37000001000034401;153033;3702;;24401000000
Калинцева;пер;37000001000034500;153045;3702;;24401000000
Калинцева;ул;37000001000034600;153045;3702;;24401000000
Калужская;ул;37000001000034700;153003;3702;;24401000000
1-я Камвольная;ул;37000001000034800;153013;3702;;24401000000
Камвольная 1-я;ул;37000001000034802;153013;3702;;24401000000
2-я Камвольная;ул;37000001000034900;153013;3702;;24401000000
Камвольная 2-я;ул;37000001000034902;153013;3702;;24401000000
3-я Камвольная;ул;37000001000035000;153013;3702;;24401000000
Камвольная 3-я;ул;37000001000035002;153013;3702;;24401000000
1-я Каменная;ул;37000001000035100;153015;3702;;24401000000
Каменная 1-я;ул;37000001000035102;153015;3702;;24401000000
2-я Каменная;ул;37000001000035200;153015;3702;;24401000000
Каменная 2-я;ул;37000001000035202;153015;3702;;24401000000
Каменный;туп;37000001000035300;153015;3702;;24401000000
Каменный;пер;37000001000035400;153015;3702;;24401000000
Каминского;ул;37000001000035500;153045;3702;;24401000000
Каравайковой;ул;37000001000035600;;3702;;24401000000
Карельская;ул;37000001000035700;;3702;;24401000000
СНТ Авиатор;тер. СНТ;37000001000035800;153007;3702;;24401000000
Карла Либкнехта;ул;37000001000035900;;3702;;24401000000
Карьерная;ул;37000001000036000;;3702;;24401000000
Керченская;ул;37000001000036100;153045;3702;;24401000000
СНТ N16 на Карельской;тер. СНТ;37000001000036200;153027;3702;;24401000000
СНТ N3 ИвТЭЦ-2;тер. СНТ;37000001000036300;153006;3702;;24401000000
Кирова;ул;37000001000036400;153006;3702;;24401000000
Кирпичная;ул;37000001000036500;153015;3702;;24401000000
Кирпичный;пер;37000001000036600;153015;3702;;24401000000
2-й Кирпичный;пер;37000001000036700;153015;3702;;24401000000
Кирпичный 2-й;пер;37000001000036702;153015;3702;;24401000000
3-й Кирпичный;пер;37000001000036800;153015;3702;;24401000000
Кирпичный 3-й;пер;37000001000036802;153015;3702;;24401000000
4-й Кирпичный;пер;37000001000036900;153015;3702;;24401000000
Кирпичный 4-й;пер;37000001000036902;153015;3702;;24401000000
5-й Кирпичный;пер;37000001000037000;153015;3702;;24401000000
Кирпичный 5-й;пер;37000001000037002;153015;3702;;24401000000
6-й Кирпичный;пер;37000001000037100;153015;3702;;24401000000
Кирпичный 6-й;пер;37000001000037102;153015;3702;;24401000000
Кирякиных;ул;37000001000037200;153032;3702;;24401000000
Киселевых;ул;37000001000037300;153023;3702;;24401000000
2-я Ключевая;ул;37000001000037400;153023;3702;;24401000000
Ключевая 2-я;ул;37000001000037402;153023;3702;;24401000000
СНТ Осень;тер. СНТ;37000001000037500;153032;3702;;24401000000
Козуева;ул;37000001000037600;153008;3702;;24401000000
Колесанова;ул;37000001000037700;153008;3702;;24401000000
Колесникова;ул;37000001000037800;153005;3702;;24401000000
Колотилова;ул;37000001000037900;;3702;;24401000000
Колхозная;ул;37000001000038000;153013;3702;;24401000000
Кольцова;ул;37000001000038100;153015;3702;;24401000000
Кольчугинская;ул;37000001000038200;153007;3702;;24401000000
Юбилейный-2;тер. СНТ;37000001000038300;153032;3702;;24401000000
СНТ Юбилейный-2;тер. СНТ;37000001000038301;153032;3702;;24401000000
2-й Кольчугинский;пер;37000001000038400;153007;3702;;24401000000
Кольчугинский 2-й;пер;37000001000038402;153007;3702;;24401000000
2-я Коляновская;ул;37000001000038500;153038;3702;;24401000000
Коляновская 2-я;ул;37000001000038502;153038;3702;;24401000000
4-я Коляновская;ул;37000001000038600;153038;3702;;24401000000
Коляновская 4-я;ул;37000001000038602;153038;3702;;24401000000
5-я Коляновская;ул;37000001000038700;153038;3702;;24401000000
Коляновская 5-я;ул;37000001000038702;153038;3702;;24401000000
Коляновский;пер;37000001000038800;153038;3702;;24401000000
1-я Комбинатская;ул;37000001000038900;153027;3702;;24401000000
Комбинатская 1-я;ул;37000001000038902;153027;3702;;24401000000
2-я Комбинатская;ул;37000001000039000;153027;3702;;24401000000
Комбинатская 2-я;ул;37000001000039002;153027;3702;;24401000000
3-я Комбинатская;ул;37000001000039100;153027;3702;;24401000000
Комбинатская 3-я;ул;37000001000039102;153027;3702;;24401000000
4-я Комбинатская;ул;37000001000039200;153027;3702;;24401000000
Комбинатская 4-я;ул;37000001000039202;153027;3702;;24401000000
5-я Комбинатская;ул;37000001000039300;153027;3702;;24401000000
Комбинатская 5-я;ул;37000001000039302;153027;3702;;24401000000
6-я Комбинатская;ул;37000001000039400;153027;3702;;24401000000
Комбинатская 6-я;ул;37000001000039402;153027;3702;;24401000000
7-я Комбинатская;ул;37000001000039500;153027;3702;;24401000000
Комбинатская 7-я;ул;37000001000039502;153027;3702;;24401000000
СНТ Дружба (ИЗТС);тер. СНТ;37000001000039600;153032;3702;;24401000000
Коммунальная;ул;37000001000039700;;3702;;24401000000
Коммунальный;пер;37000001000039800;153012;3702;;24401000000
Коммунистический;пер;37000001000039900;153003;3702;;24401000000
СНТ Юбилейный-1;тер. СНТ;37000001000040000;153032;3702;;24401000000
Транспортник;тер. СНТ;37000001000040100;153032;3702;;24401000000
СНТ Транспортник;тер. СНТ;37000001000040101;153032;3702;;24401000000
Парижской Коммуны;ул;37000001000040200;;3702;;24401000000
Кондукторный;пер;37000001000040300;153030;3702;;24401000000
Коноховская;ул;37000001000040400;153023;3702;;24401000000
1-й Коноховский;пер;37000001000040500;153029;3702;;24401000000
Коноховский 1-й;пер;37000001000040502;153029;3702;;24401000000
2-й Коноховский;пер;37000001000040600;153029;3702;;24401000000
Коноховский 2-й;пер;37000001000040602;153029;3702;;24401000000
3-й Коноховский;пер;37000001000040700;153029;3702;;24401000000
Коноховский 3-й;пер;37000001000040702;153029;3702;;24401000000
4-й Коноховский;пер;37000001000040800;153029;3702;;24401000000
Коноховский 4-й;пер;37000001000040802;153029;3702;;24401000000
5-й Коноховский;пер;37000001000040900;153029;3702;;24401000000
Коноховский 5-й;пер;37000001000040902;153029;3702;;24401000000
Конспиративная;ул;37000001000041000;153000;3702;;24401000000
Конспиративный;пер;37000001000041100;153000;3702;;24401000000
СНТ Дружба;тер. СНТ;37000001000041200;;3702;;24401000000
Кооперативная;ул;37000001000041300;;3702;;24401000000
Королева;ул;37000001000041400;153003;3702;;24401000000
Короленко;ул;37000001000041500;153015;3702;;24401000000
Короткий;пер;37000001000041600;153025;3702;;24401000000
Короткова;ул;37000001000041700;153005;3702;;24401000000
Косарева;ул;37000001000041800;153025;3702;;24401000000
Косой;пер;37000001000041900;153030;3702;;24401000000
Костромская;ул;37000001000042000;153005;3702;;24401000000
Косякова;ул;37000001000042100;153012;3702;;24401000000
